EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER
631097,SAN JOSE, ,04/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,105273,Z,91,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,135
631096,SAN JOSE, ,04/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,105273,Z,90,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,136
631095,SAN JOSE, ,04/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,105273,Z,89,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,137
632967,MOTHERLODE CAMPTONVILLE , ,04/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,105508,Z,67,STO,0,0,State Official, , , , , , , , , , , , ,138
632966,SAN JOAQUIN , ,04/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,105508,Z,19,STO,0,0,State Official, , , , , , , , , , , , ,139
632952,CARQUINEZ, ,04/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,105508,Z,18,STO,0,0,State Official, , , , , , , , , , , , ,140
632951,SACRAMENTO , ,04/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,105508,Z,17,STO,0,0,State Official, , , , , , , , , , , , ,141
619622,SAN BERNARDINO ,JIMGREY,04/08/2016,1251,Flash Flood, , ,0,0,1000,0,CA,PST-8, ,103667,C,71,VEF,0,0,Law Enforcement,Heavy Rain, , ,2,WSW,2,WSW,JIMGREY,34.97,-117.47,34.9683,-117.4639,142
619623,SAN BERNARDINO ,CALICO,04/08/2016,1331,Flash Flood, , ,0,0,2000,0,CA,PST-8, ,103667,C,71,VEF,0,0,Law Enforcement,Heavy Rain, , ,6,N,7,N,CALICO,35.0422,-116.888,35.0498,-116.8876,143
628849,SAN BERNARDINO ,ADELANTO EL MIRGE APT,04/08/2016,1630,Flood, , ,0,0,0,0,CA,PST-8, ,104966,C,71,SGX,0,0,Law Enforcement,Heavy Rain, , ,1,S,2,ENE,EL MIRAGE,34.6075,-117.5987,34.5909,-117.599,144
628848,SAN BERNARDINO ,ADELANTO HLNDALE ARP,04/08/2016,1700,Flood, , ,0,0,0,0,CA,PST-8, ,104966,C,71,SGX,0,0,Law Enforcement,Heavy Rain, , ,2,SE,3,SE,ADELANTO HLNDALE ARP,34.7335,-117.4706,34.7195,-117.4645,145
619624,SAN BERNARDINO ,YUCCA VLY ARPT,04/10/2016,1130,Flash Flood, , ,0,1,10000,0,CA,PST-8, ,103667,C,71,VEF,0,0,Broadcast Media,Heavy Rain, , ,1,NW,1,NW,YUCCA VLY ARPT,34.1439,-116.4161,34.1432,-116.4155,146
628839,SAN DIEGO ,RANCHO BERNARDO,04/10/2016,1200,Flood, , ,0,0,10000,0,CA,PST-8, ,104966,C,73,SGX,0,0,NWS Employee,Heavy Rain, , ,1,WNW,1,WNW,RANCHO BERNARDO,33.0231,-117.0803,33.0233,-117.0799,147
628842,SAN DIEGO ,SUNNY VISTA,04/10/2016,1215,Flood, , ,0,0,0,0,CA,PST-8, ,104966,C,73,SGX,0,0,Law Enforcement,Heavy Rain, , ,1,N,1,N,SUNNY VISTA,32.6596,-117.0816,32.6598,-117.0777,148
619625,SAN BERNARDINO ,GROMMET,04/10/2016,1415,Flash Flood, , ,0,0,1000,0,CA,PST-8, ,103667,C,71,VEF,0,0,Law Enforcement,Heavy Rain, , ,1,SSW,1,WNW,GROMMET,34.0902,-114.7029,34.109,-114.7213,149
619626,SAN BERNARDINO ,CALICO,04/11/2016,1547,Flash Flood, , ,0,0,5000,0,CA,PST-8, ,103667,C,71,VEF,0,0,Law Enforcement,Heavy Rain, , ,4,NW,2,W,CALICO,34.9822,-116.9258,34.9482,-116.9038,150
628847,SAN DIEGO ,WARNER SPGS,04/11/2016,1600,Flash Flood, , ,0,0,350000,0,CA,PST-8, ,104966,C,73,SGX,0,0,Department of Highways,Heavy Rain, , ,3,ESE,4,ESE,WARNER SPGS,33.2557,-116.578,33.2565,-116.5759,151
640180,SACRAMENTO , ,05/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,106415,Z,16,STO,0,0,State Official, , , , , , , , , , , , ,152
635462,KERN, ,05/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,105885,Z,99,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,153
635461,INDIAN WELLS, ,05/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,105885,Z,98,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,154
635460,TULARE, ,05/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,105885,Z,97,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,155
635459,SIERRA, ,05/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,105885,Z,96,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,156
635458,KERN, ,05/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,105885,Z,95,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,157
635457,TULARE, ,05/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,105885,Z,94,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,158
635455,SIERRA, ,05/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,105885,Z,93,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,159
635454,SAN JOSE, ,05/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,105885,Z,92,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,160
635453,SAN JOSE, ,05/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,105885,Z,91,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,161
635452,SAN JOSE, ,05/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,105885,Z,90,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,162
635451,SAN JOSE, ,05/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,105885,Z,89,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,163
640179,SACRAMENTO , ,05/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,106415,Z,15,STO,0,0,State Official, , , , , , , , , , , , ,164
640185,MOTHERLODE CAMPTONVILLE , ,05/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,106415,Z,67,STO,0,0,State Official, , , , , , , , , , , , ,165
640184,SAN JOAQUIN , ,05/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,106415,Z,19,STO,0,0,State Official, , , , , , , , , , , , ,166
640183,CARQUINEZ, ,05/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,106415,Z,18,STO,0,0,State Official, , , , , , , , , , , , ,167
640181,SACRAMENTO , ,05/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,106415,Z,17,STO,0,0,State Official, , , , , , , , , , , , ,168
643359,SANTA BARBARA ,CUYAMA,05/05/2016,1637,Flash Flood, , ,0,0,0,0,CA,PST-8, ,107255,C,83,LOX,0,0,Law Enforcement,Heavy Rain, , ,4,ESE,4,ESE,CUYAMA,34.9347,-119.5398,34.924,-119.5379,169
635824,SAN DIEGO ,SOLANA BEACH,05/06/2016,630,Flood, , ,0,0,0,0,CA,PST-8, ,105951,C,73,SGX,0,0,Law Enforcement,Heavy Rain, , ,1,ESE,1,E,SOLANA BEACH,32.9978,-117.2587,32.9983,-117.2546,170
635823,SAN DIEGO ,SAN DIEGO MUNI BROWN,05/06/2016,900,Flood, , ,0,0,10000,0,CA,PST-8, ,105951,C,73,SGX,0,0,Broadcast Media,Heavy Rain, , ,1,ESE,1,ESE,SAN DIEGO MUNI BROWN,32.561,-116.9635,32.5611,-116.962,171
638280,FRESNO,COALINGA,05/06/2016,1354,Debris Flow, , ,0,0,0,0,CA,PST-8, ,106281,C,19,HNX,0,0,Law Enforcement,Heavy Rain, , ,5,SW,5,SW,COALINGA,36.0971,-120.4316,36.0981,-120.4242,172
638281,FRESNO,COALINGA,05/06/2016,1355,Debris Flow, , ,0,0,0,0,CA,PST-8, ,106281,C,19,HNX,0,0,Law Enforcement,Heavy Rain, , ,2,SSW,2,SSW,COALINGA,36.1183,-120.3813,36.1191,-120.3787,173
638283,FRESNO,COALINGA,05/06/2016,1408,Debris Flow, , ,0,0,0,0,CA,PST-8, ,106281,C,19,HNX,0,0,Law Enforcement,Heavy Rain, , ,4,SW,4,SW,COALINGA,36.1028,-120.4181,36.1036,-120.4136,174
643360,SAN LUIS OBISPO ,CHOLAME,05/06/2016,1524,Flash Flood, , ,0,0,0,0,CA,PST-8, ,107255,C,79,LOX,0,0,Law Enforcement,Heavy Rain, , ,4,ENE,4,NNE,CHOLAME,35.7533,-120.2364,35.7627,-120.2656,175
639590,KERN,OIL CENTER,05/06/2016,1531,Debris Flow, , ,0,0,0,0,CA,PST-8, ,106281,C,29,HNX,0,0,Law Enforcement,Heavy Rain, , ,2,N,1,NNE,OIL CENTER,35.4232,-118.9809,35.4177,-118.9739,176
638287,KERN,GRAPE VINE,05/06/2016,1546,Debris Flow, , ,0,0,0,0,CA,PST-8, ,106281,C,29,HNX,0,0,Law Enforcement,Heavy Rain, , ,1,S,1,S,GRAPE VINE,34.8995,-118.9217,34.8994,-118.9224,177
635827,SAN BERNARDINO ,ONTARIO,05/06/2016,2330,Flood, , ,0,0,0,0,CA,PST-8, ,105951,C,71,SGX,0,0,Law Enforcement,Heavy Rain, , ,2,ENE,1,ENE,ONTARIO,34.0754,-117.6216,34.0784,-117.6265,178
635826,SAN BERNARDINO ,(ONT)ONTARIO ITNL AR,05/07/2016,30,Flash Flood, , ,0,0,30000,0,CA,PST-8, ,105951,C,71,SGX,0,0,Broadcast Media,Heavy Rain, , ,2,WSW,2,WSW,(ONT)ONTARIO ITNL AR,34.0425,-117.6303,34.0427,-117.6271,179
