t_master.zipcode,t_master.primarycity,t_master.county,t_master.obsolete_bridge_count,t_master.deficient_bridge_count,t_master.num_of_earthquakes_last_7_days,t_master.most_recent_earthquake,t_master.max_magnitude_last_7_days,t_master.fire_last_7_days,t_master.cause_of_death1,t_master.num_of_deaths_of_cause1,t_master.cause_of_death2,t_master.num_of_deaths_of_cause2,t_master.cause_of_death3,t_master.num_of_deaths_of_cause3,t_master.cause_of_death4,t_master.num_of_deaths_of_cause4,t_master.cause_of_death5,t_master.num_of_deaths_of_cause5,t_master.most_recent_water_quality,t_master.avg_water_quality_concentration,t_master.aq_annual_year,t_master.aq_annual_value,t_master.aq_percent_year,t_master.aq_percent_value,t_master.aq_days_year,t_master.aq_days,t_master.storm_deaths,t_master.storm_injuries,t_master.storm_damages,t_master.storm_type,t_master.homicide_per_1000,t_master.violent_per_1000,t_master.property_per_1000,t_master.drug_per_1000,t_master.sex_per_1000,t_master.other_per_1000,t_master.landslide_count,t_master.landslide_rank,t_master.latest_landslide
95818,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,HTD,707.0,CAN,550.0,OTH,501.0,STK,183.0,CLD,135.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95819,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,HTD,749.0,CAN,540.0,OTH,496.0,STK,219.0,CLD,134.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95820,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,HTD,1237.0,CAN,1070.0,OTH,998.0,STK,371.0,INJ,258.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95821,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,HTD,1364.0,CAN,1167.0,OTH,1000.0,STK,333.0,CLD,320.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95822,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,HTD,1797.0,CAN,1502.0,OTH,1315.0,STK,548.0,CLD,331.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95823,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,HTD,1729.0,CAN,1581.0,OTH,1572.0,STK,480.0,CLD,381.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95824,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,HTD,793.0,CAN,671.0,OTH,645.0,STK,241.0,CLD,190.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95825,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,HTD,1381.0,OTH,1008.0,CAN,869.0,STK,392.0,CLD,300.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95826,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,CAN,955.0,HTD,879.0,OTH,707.0,STK,238.0,CLD,226.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95827,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,CAN,507.0,HTD,489.0,OTH,438.0,STK,133.0,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95828,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,CAN,1380.0,HTD,1328.0,OTH,1092.0,STK,392.0,CLD,290.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95829,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,CAN,371.0,HTD,310.0,OTH,263.0,STK,83.0,INJ,66.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95830,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,CAN,24.0,HTD,22.0,OTH,13.0,STK,8.0,CLD,6.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95831,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,HTD,1256.0,NULL,NULL,OTH,956.0,STK,398.0,CLD,214.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95832,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,HTD,204.0,CAN,186.0,OTH,179.0,STK,77.0,CLD,58.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95833,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,CAN,554.0,HTD,540.0,OTH,495.0,STK,153.0,INJ,145.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95834,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,CAN,232.0,HTD,228.0,OTH,202.0,STK,42.0,CLD,40.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95835,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,CAN,295.0,OTH,243.0,HTD,195.0,STK,57.0,INJ,52.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95836,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95837,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,CAN,8.0,OTH,4.0,HTD,2.0,PNF,1.0,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95838,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,HTD,946.0,OTH,823.0,CAN,767.0,CLD,237.0,STK,234.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95840,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95841,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,HTD,717.0,CAN,561.0,OTH,526.0,STK,211.0,CLD,147.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95842,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,CAN,690.0,HTD,669.0,OTH,532.0,CLD,163.0,STK,155.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95843,Antelope,Sacramento County,NULL,NULL,1,NULL,NULL,1,CAN,580.0,HTD,512.0,OTH,424.0,STK,141.0,CLD,114.0,NULL,NULL,2013,11.5548171470027,2013,3.69318181818182,2013,7,NULL,NULL,NULL,NULL,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95851,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95852,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95853,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95860,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95864,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,HTD,915.0,CAN,880.0,OTH,698.0,STK,234.0,CLD,200.0,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95865,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95866,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95867,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95887,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95894,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95899,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
95901,Marysville,Yuba County,NULL,NULL,1,NULL,NULL,1,HTD,1271.0,CAN,1017.0,OTH,839.0,CLD,385.0,INJ,299.0,NULL,NULL,2011,8.90006990684931,2011,1.0958904109589,2011,4,NULL,NULL,NULL,NULL,0.01,0.58,0.54,0.39,0.06,0.43,NULL,NULL,NULL
95903,Beale Afb,Yuba County,NULL,NULL,1,NULL,NULL,1,OTH,2.0,NULL,NULL,STK,1.0,NULL,NULL,SUI,0.0,NULL,NULL,2011,8.90006990684931,2011,1.0958904109589,2011,4,NULL,NULL,NULL,NULL,0.01,0.58,0.54,0.39,0.06,0.43,NULL,NULL,NULL
95910,Alleghany,Sierra County,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,6.88246566849315,2011,0,2011,0,NULL,NULL,NULL,NULL,0.01,1.7,1.3,1.03,0.3,1.68,NULL,NULL,NULL
95912,Arbuckle,Colusa County,NULL,NULL,1,NULL,NULL,1,HTD,82.0,CAN,75.0,OTH,57.0,INJ,22.0,CLD,16.0,NULL,NULL,2013,7.15989468864469,2013,0,2013,0,NULL,NULL,NULL,NULL,0.0,0.17,0.14,0.12,0.01,0.34,NULL,NULL,NULL
95913,Artois,Glenn County,NULL,NULL,1,NULL,NULL,1,INJ,3.0,NULL,NULL,OTH,2.0,NULL,NULL,NULL,NULL,NULL,NULL,2011,8.091609421917809,2011,0.547945205479452,2013,0,NULL,NULL,NULL,NULL,0.0,0.23,0.22,0.25,0.02,0.27,NULL,NULL,NULL
95914,Bangor,Butte County,NULL,NULL,1,NULL,NULL,1,HTD,42.0,CAN,41.0,OTH,25.0,CLD,12.0,STK,8.0,NULL,NULL,2013,10.082991298549601,2013,0.625,2013,2,NULL,NULL,NULL,NULL,0.01,0.3,0.31,0.35,0.02,0.21,2,24,2012-03-13
95915,Belden,Plumas County,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.3464516129032,2013,8.84955752212389,2011,1,NULL,NULL,NULL,NULL,0.01,1.57,1.02,1.52,0.11,1.24,NULL,NULL,NULL
95916,Berry Creek,Butte County,NULL,NULL,1,2017-04-09T19:39:38.290Z,1.82,1,CAN,75.0,HTD,60.0,OTH,42.0,INJ,22.0,STK,20.0,NULL,NULL,2013,10.082991298549601,2013,0.625,2013,2,NULL,NULL,NULL,NULL,0.01,0.3,0.31,0.35,0.02,0.21,2,24,2012-03-13
95917,Biggs,Butte County,NULL,NULL,1,NULL,NULL,2,CAN,108.0,HTD,97.0,OTH,87.0,STK,37.0,INJ,20.0,NULL,NULL,2013,10.082991298549601,2013,0.625,2013,2,NULL,NULL,NULL,NULL,0.01,0.3,0.31,0.35,0.02,0.21,2,24,2012-03-13
95918,Browns Valley,Yuba County,NULL,NULL,1,NULL,NULL,1,CAN,73.0,HTD,65.0,OTH,40.0,STK,19.0,CLD,17.0,NULL,NULL,2011,8.90006990684931,2011,1.0958904109589,2011,4,NULL,NULL,NULL,NULL,0.01,0.58,0.54,0.39,0.06,0.43,NULL,NULL,NULL
95919,Brownsville,Yuba County,NULL,NULL,1,NULL,NULL,1,HTD,80.0,CAN,61.0,OTH,40.0,STK,23.0,CLD,20.0,NULL,NULL,2011,8.90006990684931,2011,1.0958904109589,2011,4,NULL,NULL,NULL,NULL,0.01,0.58,0.54,0.39,0.06,0.43,NULL,NULL,NULL
95920,Butte City,Glenn County,NULL,NULL,1,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,8.091609421917809,2011,0.547945205479452,2013,0,NULL,NULL,NULL,NULL,0.0,0.23,0.22,0.25,0.02,0.27,NULL,NULL,NULL
95922,Camptonville,Yuba County,NULL,NULL,1,NULL,NULL,1,CAN,32.0,OTH,21.0,HTD,15.0,CLD,13.0,INJ,10.0,NULL,NULL,2011,8.90006990684931,2011,1.0958904109589,2011,4,NULL,NULL,NULL,NULL,0.01,0.58,0.54,0.39,0.06,0.43,NULL,NULL,NULL
95923,Canyon Dam,Plumas County,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.3464516129032,2013,8.84955752212389,2011,1,NULL,NULL,NULL,NULL,0.01,1.57,1.02,1.52,0.11,1.24,NULL,NULL,NULL
95924,Cedar Ridge,Nevada County,NULL,NULL,1,NULL,NULL,1,HTD,9.0,CAN,5.0,CLD,4.0,STK,3.0,SUI,1.0,NULL,NULL,2013,8.3097012553631,2013,0.819672131147541,2013,4,NULL,NULL,NULL,NULL,0.0,0.22,0.2,0.26,0.01,0.15,2,24,2011-03-29
95925,Challenge,Yuba County,NULL,NULL,1,NULL,NULL,1,HTD,11.0,CAN,7.0,STK,3.0,NULL,NULL,NULL,NULL,NULL,NULL,2011,8.90006990684931,2011,1.0958904109589,2011,4,NULL,NULL,NULL,NULL,0.01,0.58,0.54,0.39,0.06,0.43,NULL,NULL,NULL
95926,Chico,Butte County,17,3,1,NULL,NULL,1,HTD,1064.0,CAN,842.0,OTH,805.0,STK,270.0,CLD,251.0,NULL,NULL,2013,10.082991298549601,2013,0.625,2013,2,NULL,NULL,NULL,NULL,0.01,0.3,0.31,0.35,0.02,0.21,2,24,2012-03-13
95927,Chico,Butte County,17,3,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.082991298549601,2013,0.625,2013,2,NULL,NULL,NULL,NULL,0.01,0.3,0.31,0.35,0.02,0.21,2,24,2012-03-13
95928,Chico,Butte County,17,3,1,NULL,NULL,1,HTD,967.0,CAN,769.0,OTH,712.0,INJ,210.0,STK,209.0,NULL,NULL,2013,10.082991298549601,2013,0.625,2013,2,NULL,NULL,NULL,NULL,0.01,0.3,0.31,0.35,0.02,0.21,2,24,2012-03-13
95929,Chico,Butte County,17,3,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.082991298549601,2013,0.625,2013,2,NULL,NULL,NULL,NULL,0.01,0.3,0.31,0.35,0.02,0.21,2,24,2012-03-13
95930,Clipper Mills,Butte County,NULL,NULL,1,NULL,NULL,1,HTD,3.0,NULL,NULL,STK,2.0,OTH,1.0,NULL,NULL,NULL,NULL,2013,10.082991298549601,2013,0.625,2013,2,NULL,NULL,NULL,NULL,0.01,0.3,0.31,0.35,0.02,0.21,2,24,2012-03-13
95932,Colusa,Colusa County,NULL,NULL,1,NULL,NULL,5,HTD,247.0,CAN,213.0,OTH,171.0,CLD,73.0,STK,49.0,NULL,NULL,2013,7.15989468864469,2013,0,2013,0,NULL,NULL,NULL,NULL,0.0,0.17,0.14,0.12,0.01,0.34,NULL,NULL,NULL
95934,Crescent Mills,Plumas County,NULL,NULL,1,NULL,NULL,1,OTH,7.0,CAN,6.0,HTD,4.0,STK,3.0,NULL,NULL,NULL,NULL,2013,10.3464516129032,2013,8.84955752212389,2011,1,NULL,NULL,NULL,NULL,0.01,1.57,1.02,1.52,0.11,1.24,NULL,NULL,NULL
95935,Dobbins,Yuba County,NULL,NULL,1,NULL,NULL,1,HTD,54.0,CAN,39.0,OTH,23.0,CLD,17.0,INJ,16.0,NULL,NULL,2011,8.90006990684931,2011,1.0958904109589,2011,4,NULL,NULL,NULL,NULL,0.01,0.58,0.54,0.39,0.06,0.43,NULL,NULL,NULL
95936,Downieville,Sierra County,NULL,NULL,1,2017-04-04T10:29:46.808Z,1.2,1,HTD,14.0,NULL,NULL,OTH,12.0,INJ,3.0,STK,2.0,NULL,NULL,2011,6.88246566849315,2011,0,2011,0,NULL,NULL,NULL,NULL,0.01,1.7,1.3,1.03,0.3,1.68,NULL,NULL,NULL
95937,Dunnigan,Yolo County,NULL,NULL,1,NULL,NULL,1,CAN,48.0,OTH,36.0,HTD,29.0,STK,17.0,CLD,13.0,NULL,NULL,2013,7.495,2013,0,2013,0,NULL,NULL,NULL,NULL,0.0,0.29,0.31,0.34,0.02,0.34,2,24,2012-12-22
95938,Durham,Butte County,NULL,NULL,1,NULL,NULL,1,HTD,122.0,CAN,109.0,OTH,77.0,STK,23.0,NULL,NULL,NULL,NULL,2013,10.082991298549601,2013,0.625,2013,2,NULL,NULL,NULL,NULL,0.01,0.3,0.31,0.35,0.02,0.21,2,24,2012-03-13
95939,Elk Creek,Glenn County,NULL,NULL,1,NULL,NULL,1,CAN,11.0,HTD,10.0,OTH,5.0,CLD,2.0,NULL,NULL,NULL,NULL,2011,8.091609421917809,2011,0.547945205479452,2013,0,NULL,NULL,NULL,NULL,0.0,0.23,0.22,0.25,0.02,0.27,NULL,NULL,NULL
95940,Feather Falls,Butte County,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.082991298549601,2013,0.625,2013,2,NULL,NULL,NULL,NULL,0.01,0.3,0.31,0.35,0.02,0.21,2,24,2012-03-13
95941,Forbestown,Butte County,NULL,NULL,1,NULL,NULL,1,CAN,19.0,HTD,18.0,CLD,15.0,OTH,14.0,INJ,9.0,NULL,NULL,2013,10.082991298549601,2013,0.625,2013,2,NULL,NULL,NULL,NULL,0.01,0.3,0.31,0.35,0.02,0.21,2,24,2012-03-13
95942,Forest Ranch,Butte County,NULL,NULL,1,NULL,NULL,1,CAN,40.0,HTD,35.0,OTH,25.0,INJ,10.0,STK,8.0,NULL,NULL,2013,10.082991298549601,2013,0.625,2013,2,NULL,NULL,NULL,NULL,0.01,0.3,0.31,0.35,0.02,0.21,2,24,2012-03-13
95943,Glenn,Glenn County,NULL,NULL,10,2017-04-20T02:14:35.291Z,2.7,2,CAN,19.0,HTD,17.0,OTH,14.0,INJ,7.0,STK,6.0,NULL,NULL,2011,8.091609421917809,2011,0.547945205479452,2013,0,NULL,NULL,NULL,NULL,0.0,0.23,0.22,0.25,0.02,0.27,NULL,NULL,NULL
95944,Goodyears Bar,Sierra County,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,6.88246566849315,2011,0,2011,0,NULL,NULL,NULL,NULL,0.01,1.7,1.3,1.03,0.3,1.68,NULL,NULL,NULL
95945,Grass Valley,Nevada County,1,NULL,1,NULL,NULL,1,HTD,1447.0,CAN,1121.0,OTH,1062.0,STK,481.0,CLD,460.0,NULL,NULL,2013,8.3097012553631,2013,0.819672131147541,2013,4,NULL,NULL,NULL,NULL,0.0,0.22,0.2,0.26,0.01,0.15,2,24,2011-03-29
95946,Penn Valley,Nevada County,NULL,NULL,1,NULL,NULL,1,CAN,451.0,HTD,357.0,OTH,285.0,STK,126.0,CLD,90.0,NULL,NULL,2013,8.3097012553631,2013,0.819672131147541,2013,4,NULL,NULL,NULL,NULL,0.0,0.22,0.2,0.26,0.01,0.15,2,24,2011-03-29
95947,Greenville,Plumas County,NULL,NULL,2,2017-04-19T07:47:09.871Z,2.17,1,CAN,97.0,HTD,79.0,OTH,72.0,CLD,39.0,STK,21.0,NULL,NULL,2013,10.3464516129032,2013,8.84955752212389,2011,1,NULL,NULL,NULL,NULL,0.01,1.57,1.02,1.52,0.11,1.24,NULL,NULL,NULL
95948,Gridley,Butte County,NULL,NULL,1,NULL,NULL,1,HTD,469.0,CAN,337.0,OTH,317.0,STK,163.0,CLD,142.0,NULL,NULL,2013,10.082991298549601,2013,0.625,2013,2,NULL,NULL,NULL,NULL,0.01,0.3,0.31,0.35,0.02,0.21,2,24,2012-03-13
95949,Grass Valley,Nevada County,1,NULL,1,NULL,NULL,1,CAN,793.0,HTD,639.0,OTH,473.0,STK,208.0,CLD,167.0,NULL,NULL,2013,8.3097012553631,2013,0.819672131147541,2013,4,NULL,NULL,NULL,NULL,0.0,0.22,0.2,0.26,0.01,0.15,2,24,2011-03-29
95950,Grimes,Colusa County,NULL,NULL,1,NULL,NULL,1,HTD,6.0,OTH,4.0,CLD,3.0,NULL,NULL,SUI,1.0,NULL,NULL,2013,7.15989468864469,2013,0,2013,0,NULL,NULL,NULL,NULL,0.0,0.17,0.14,0.12,0.01,0.34,NULL,NULL,NULL
95951,Hamilton City,Glenn County,NULL,NULL,1,2017-04-08T00:51:12.290Z,1.69,1,OTH,35.0,HTD,33.0,CAN,29.0,INJ,16.0,STK,12.0,NULL,NULL,2011,8.091609421917809,2011,0.547945205479452,2013,0,NULL,NULL,NULL,NULL,0.0,0.23,0.22,0.25,0.02,0.27,NULL,NULL,NULL
95953,Live Oak,Sutter County,NULL,NULL,1,NULL,NULL,5,HTD,300.0,CAN,227.0,OTH,224.0,STK,84.0,CLD,75.0,NULL,NULL,2013,8.20692104493819,2013,0,2013,1,NULL,NULL,NULL,NULL,0.0,0.42,0.41,0.22,0.02,0.23,NULL,NULL,NULL
95954,Magalia,Butte County,NULL,NULL,1,NULL,NULL,1,CAN,554.0,HTD,522.0,OTH,436.0,STK,143.0,CLD,138.0,NULL,NULL,2013,10.082991298549601,2013,0.625,2013,2,NULL,NULL,NULL,NULL,0.01,0.3,0.31,0.35,0.02,0.21,2,24,2012-03-13
95955,Maxwell,Colusa County,NULL,NULL,1,NULL,NULL,2,HTD,41.0,NULL,NULL,OTH,34.0,CLD,13.0,INJ,8.0,NULL,NULL,2013,7.15989468864469,2013,0,2013,0,NULL,NULL,NULL,NULL,0.0,0.17,0.14,0.12,0.01,0.34,NULL,NULL,NULL
95956,Meadow Valley,Plumas County,NULL,NULL,1,NULL,NULL,1,CAN,14.0,HTD,12.0,OTH,6.0,CLD,4.0,STK,2.0,NULL,NULL,2013,10.3464516129032,2013,8.84955752212389,2011,1,NULL,NULL,NULL,NULL,0.01,1.57,1.02,1.52,0.11,1.24,NULL,NULL,NULL
95957,Meridian,Sutter County,NULL,NULL,1,NULL,NULL,1,CAN,32.0,HTD,29.0,OTH,13.0,INJ,12.0,CLD,8.0,NULL,NULL,2013,8.20692104493819,2013,0,2013,1,NULL,NULL,NULL,NULL,0.0,0.42,0.41,0.22,0.02,0.23,NULL,NULL,NULL
